trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1211,False,"{'a': 0.5, 'e': 0.015040538173464868}",20,10,19.867843407296164,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.5, 'e': 0.01498850186445725}",25,15,20.322840504172543,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.5, 'e': 0.014936645587402217}",20,3,29.49351764708241,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.5, 'e': 0.01488496871943652}",25,14,19.11791471597889,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.5, 'e': 0.01483347063985186}",25,14,21.150378520890744,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.5, 'e': 0.014782150730087436}",30,16,26.377463377072345,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.5, 'e': 0.014731008373722492}",25,16,15.882502931806496,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.5, 'e': 0.014680042956468936}",20,0,31.54685131614413,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1219,False,"{'a': 0.5, 'e': 0.014629253866163944}",30,15,29.231887968310623,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.5, 'e': 0.01457864049276261}",25,11,23.948700537556128,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.5, 'e': 0.01452820222833065}",30,16,27.91396725611626,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.5, 'e': 0.014477938467037042}",20,11,18.208588634404588,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.5, 'e': 0.014427848605146792}",25,8,27.0098365482561,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.5, 'e': 0.014377932041013673}",20,10,20.437229929309158,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.5, 'e': 0.014328188175072988}",30,22,14.347295477811896,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.5, 'e': 0.014278616409834384}",30,13,-13.034222499493962,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1227,False,"{'a': 0.5, 'e': 0.014229216149874666}",25,19,11.212826417102061,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.5, 'e': 0.014179986801830633}",30,17,24.792795252731416,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.5, 'e': 0.014130927774391996}",25,11,29.69396482989623,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.5, 'e': 0.014082038478294218}",25,15,10.035166427529832,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1231,False,"{'a': 0.5, 'e': 0.01403331832631147}",35,15,33.950312724433275,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.5, 'e': 0.013984766733249568}",20,5,28.768555534253853,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.5, 'e': 0.013936383115938948}",20,11,18.864057267584244,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.5, 'e': 0.01388816689322766}",20,12,17.257862214707504,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.5, 'e': 0.013840117485974386}",30,7,43.33811420623743,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.5, 'e': 0.013792234317041486}",20,0,31.18665431168484,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1237,False,"{'a': 0.5, 'e': 0.013744516811288052}",25,14,22.823186818940442,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.5, 'e': 0.013696964395563045}",25,7,30.806743399066082,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.5, 'e': 0.013649576498698345}",25,12,25.790344198597843,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.5, 'e': 0.013602352551501938}",20,10,20.723621720967955,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.5, 'e': 0.013555291986751062}",20,15,9.713995032025853,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.5, 'e': 0.013508394239185394}",35,19,31.968937705011545,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.5, 'e': 0.013461658745500269}",25,0,41.16884746815617,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1244,False,"{'a': 0.5, 'e': 0.013415084944339906}",25,5,34.15970337682473,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.5, 'e': 0.013368672276290655}",30,21,17.9489411708709,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.5, 'e': 0.01332242018387432}",25,17,13.11366251397957,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.5, 'e': 0.013276328111541407}",20,11,18.133963196794962,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.5, 'e': 0.013230395505664485}",30,14,28.98235927103647,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.5, 'e': 0.013184621814531528}",30,16,23.64874770881039,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.5, 'e': 0.013139006488339289}",30,20,18.019255392922194,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.5, 'e': 0.013093548979186697}",20,12,12.05324772255484,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.5, 'e': 0.013048248741068273}",20,0,31.266927222241485,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1253,False,"{'a': 0.5, 'e': 0.013003105229867565}",30,21,16.862828882084038,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.5, 'e': 0.012958117903350648}",25,7,31.62955369572442,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.5, 'e': 0.012913286221159555}",35,12,35.13884368998169,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.5, 'e': 0.012868609644805828}",25,20,9.595195563326072,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.5, 'e': 0.012824087637664036}",20,12,15.260420485462188,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.5, 'e': 0.01277971966496533}",25,7,30.333583323945415,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.5, 'e': 0.012735505193791023}",30,14,28.966653168585562,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.5, 'e': 0.012691443693066181}",25,12,26.90041847835169,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.5, 'e': 0.012647534633553259}",25,19,13.057838423612118,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.5, 'e': 0.012603777487845719}",20,12,15.251958861005233,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.5, 'e': 0.012560171730361738}",35,21,23.50320654934881,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.5, 'e': 0.012516716837337842}",25,6,21.606724962783275,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.5, 'e': 0.012473412286822654}",20,0,31.524596826204977,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1266,False,"{'a': 0.5, 'e': 0.012430257558670603}",20,13,13.299205607060033,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.5, 'e': 0.012387252134535695}",25,14,19.54651495211225,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.5, 'e': 0.01234439549786527}",30,16,30.092858146424817,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.5, 'e': 0.012301687133893804}",25,0,40.35984937911994,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1270,False,"{'a': 0.5, 'e': 0.012259126529636725}",20,0,23.24816049493472,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1271,False,"{'a': 0.5, 'e': 0.01221671317388427}",25,0,41.55172213958976,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1272,False,"{'a': 0.5, 'e': 0.012174446557195307}",20,12,16.624068691482865,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.5, 'e': 0.012132326171891243}",30,16,24.711592999122416,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.5, 'e': 0.01209035151204992}",25,15,21.205204045924514,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.5, 'e': 0.012048522073499537}",25,1,38.78566831438304,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.5, 'e': 0.012006837353812597}",20,12,14.147123426581649,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.5, 'e': 0.011965296852299868}",30,20,16.710231408688742,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.5, 'e': 0.011923900070004363}",20,11,14.889131564941486,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.5, 'e': 0.011882646509695382}",35,23,21.596277512080537,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.5, 'e': 0.011841535675862483}",20,6,23.94281916522384,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.5, 'e': 0.011800567074709572}",35,17,30.584110755477536,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.5, 'e': 0.011759740214148962}",20,10,19.476871233892073,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.5, 'e': 0.011719054603795454}",20,4,27.990081284545127,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.5, 'e': 0.011678509754960457}",30,12,31.674551774799344,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.5, 'e': 0.011638105180646114}",25,7,32.92315810994087,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.5, 'e': 0.011597840395539448}",25,17,13.873137823349843,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.5, 'e': 0.011557714916006538}",35,21,28.673058727971974,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.5, 'e': 0.011517728260086724}",20,13,7.229714998637055,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.5, 'e': 0.011477879947486787}",20,8,17.261883805628568,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.5, 'e': 0.011438169499575197}",25,15,18.91506988888656,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.5, 'e': 0.011398596439376369}",25,8,31.733838189744276,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.5, 'e': 0.011359160291564927}",30,18,22.337773075819772,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.5, 'e': 0.011319860582459993}",20,9,21.01161646420695,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.5, 'e': 0.011280696840019503}",20,14,9.445022126375166,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.5, 'e': 0.011241668593834526}",20,6,15.116393546235845,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1296,False,"{'a': 0.5, 'e': 0.011202775375123647}",20,9,17.90651114732097,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.5, 'e': 0.011164016716727287}",20,16,7.131032917409268,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.5, 'e': 0.01112539215310212}",35,22,20.86855073642104,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.5, 'e': 0.011086901220315488}",25,12,24.599979094130845,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.5, 'e': 0.011048543456039806}",25,13,22.544280785643526,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.5, 'e': 0.011010318399547027}",20,11,17.252409386774925,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.5, 'e': 0.010972225591703105}",25,18,13.319670445649471,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.5, 'e': 0.010934264574962464}",20,15,9.656552094624228,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.5, 'e': 0.010896434893362538}",20,15,10.57682641091112,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.5, 'e': 0.010858736092518256}",20,13,13.191752565854864,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.5, 'e': 0.010821167719616597}",25,13,22.494893347887444,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.5, 'e': 0.010783729323411165}",20,14,13.558090508643147,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.5, 'e': 0.010746420454216747}",30,19,21.320256828819495,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.5, 'e': 0.010709240663903934}",25,6,36.032047656503416,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.5, 'e': 0.010672189505893716}",35,19,29.325735972658087,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.5, 'e': 0.010635266535152137}",25,13,24.99372654796242,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.5, 'e': 0.010598471308184932}",20,7,22.733169064209868,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.5, 'e': 0.01056180338303223}",20,13,11.808104611065865,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.5, 'e': 0.010525262319263203}",30,4,43.01012197244259,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.5, 'e': 0.010488847677970807}",20,4,25.759212223284614,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.5, 'e': 0.0104525590217665}",20,10,18.808081120171202,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.5, 'e': 0.01041639591477499}",20,13,14.425226388815242,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.5, 'e': 0.010380357922628997}",25,14,22.853654127871717,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.5, 'e': 0.010344444612464043}",20,6,23.26766479690054,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.5, 'e': 0.010308655552913232}",20,10,19.079431991257575,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.5, 'e': 0.010272990314102113}",20,11,15.046270971552211,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.5, 'e': 0.01023744846764346}",30,20,17.557299641690484,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.5, 'e': 0.010202029586632168}",25,11,21.12416501608924,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.5, 'e': 0.010166733245640104}",35,21,25.387162738972577,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.5, 'e': 0.010131559020711013}",25,6,30.281557464978707,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.5, 'e': 0.010096506489355409}",30,12,29.46484017338521,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.5, 'e': 0.010061575230545513}",20,10,20.725210718251166,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.5, 'e': 0.010026764824710184}",20,13,-5.613427692904244,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1329,False,"{'a': 0.5, 'e': 0.009992074853729908}",25,20,8.902837839377879,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.5, 'e': 0.009957504900931733}",25,13,18.844125283531522,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.5, 'e': 0.009923054551084292}",20,3,30.40355718841097,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.5, 'e': 0.00988872339039281}",20,15,11.67949046575657,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.5, 'e': 0.009854511006494137}",30,14,25.730663262854875,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.5, 'e': 0.009820416988451784}",25,15,18.345256531556217,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.5, 'e': 0.009786440926751001}",30,10,41.665713353872164,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.5, 'e': 0.009752582413293845}",20,12,12.949479677174386,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.5, 'e': 0.009718841041394284}",30,12,32.708604210077546,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.5, 'e': 0.00968521640577333}",20,9,21.567344505303424,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.5, 'e': 0.009651708102554132}",20,10,17.9771730347393,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.5, 'e': 0.009618315729257157}",20,10,18.41222188586834,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.5, 'e': 0.009585038884795343}",20,10,19.27075540575157,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.5, 'e': 0.009551877169469286}",20,8,16.992150671887938,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.5, 'e': 0.009518830184962433}",20,5,27.02209328503211,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.5, 'e': 0.009485897534336304}",30,22,16.656967941369683,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.5, 'e': 0.00945307882202572}",25,8,27.45975307203888,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.5, 'e': 0.009420373653834063}",20,8,21.478055615102576,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.5, 'e': 0.00938778163692852}",20,14,8.435769904771744,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.5, 'e': 0.00935530237983538}",20,9,24.443586302446793,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.5, 'e': 0.009322935492435326}",30,8,40.72722571141021,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.5, 'e': 0.009290680585958758}",25,12,21.312335924881793,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.5, 'e': 0.00925853727298111}",20,12,15.427670233343633,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.5, 'e': 0.009226505167418207}",20,9,9.804186028830738,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1353,False,"{'a': 0.5, 'e': 0.009194583884521617}",25,13,8.929403224566286,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1354,False,"{'a': 0.5, 'e': 0.00916277304087405}",20,15,9.871200815805862,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.5, 'e': 0.009131072254384729}",25,17,15.275915151851187,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.5, 'e': 0.00909948114428481}",30,16,26.48558902171636,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.5, 'e': 0.009067999331122812}",20,8,20.91553445228027,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.5, 'e': 0.009036626436760058}",30,16,29.66107136388897,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.5, 'e': 0.009005362084366128}",30,20,23.200855086649977,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.5, 'e': 0.008974205898414337}",25,14,23.68311294244077,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.5, 'e': 0.008943157504677226}",30,11,27.41175960001311,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.5, 'e': 0.008912216530222056}",25,20,9.09405969164883,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.5, 'e': 0.008881382603406358}",25,15,18.6801119626449,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.5, 'e': 0.008850655353873424}",25,15,16.345029376070453,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.5, 'e': 0.0088200344125479}",30,15,25.993754500811267,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.5, 'e': 0.008789519411631324}",25,11,25.88818446269302,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.5, 'e': 0.008759109984597726}",20,9,20.125459294155185,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.5, 'e': 0.008728805766189219}",25,15,19.670199231681362,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.5, 'e': 0.008698606392411613}",30,17,23.25980097133518,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.5, 'e': 0.008668511500530036}",20,3,32.07211586122284,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.5, 'e': 0.008638520729064597}",25,16,16.725877821588174,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.5, 'e': 0.008608633717786019}",25,10,30.500777279558715,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.5, 'e': 0.008578850107711325}",30,17,25.117695731223197,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.5, 'e': 0.008549169541099527}",20,11,16.852109865267145,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.5, 'e': 0.008519591661447326}",25,15,20.370339664308077,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.5, 'e': 0.00849011611348483}",20,3,30.566171349094695,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.5, 'e': 0.008460742543171288}",20,11,18.02148230853587,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.5, 'e': 0.008431470597690834}",20,7,23.1046832544335,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.5, 'e': 0.008402299925448265}",20,1,34.11231564193506,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.5, 'e': 0.008373230176064788}",30,13,25.532593416391315,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.5, 'e': 0.008344261000373838}",25,11,24.858931590090513,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.5, 'e': 0.008315392050416873}",20,13,12.958946119108244,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.5, 'e': 0.008286622979439195}",35,16,13.573494583960159,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
1384,False,"{'a': 0.5, 'e': 0.008257953441885785}",30,22,15.041343406562012,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.5, 'e': 0.008229383093397156}",35,20,30.06219946248386,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.5, 'e': 0.008200911590805215}",30,19,19.37251891501754,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.5, 'e': 0.008172538592129132}",20,9,18.103216378161093,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.5, 'e': 0.00814426375657126}",30,14,27.15975240719246,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.5, 'e': 0.008116086744513001}",30,21,17.74694885007977,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.5, 'e': 0.00808800721751076}",20,6,27.76122813847921,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.5, 'e': 0.008060024838291865}",20,13,11.531361644591925,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.5, 'e': 0.00803213927075052}",25,13,23.546305107626754,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.5, 'e': 0.008004350179943762}",25,15,22.403710039727116,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
